cccm_site_id,site_name,alternative_names,region,district,catchment,latitude,longitude,households,individuals,record_status
CCCM-SO1901-0002,Amano,,Galgaduud,Dhuusamarreeb,,5.5244333,46.3895433,112,672,
CCCM-SO1901-0003,Arlaadi,,Galgaduud,Dhuusamarreeb,,5.5290924,46.3936233,134,804,
CCCM-SO1901-0013,Barakeye,,Galgaduud,Dhuusamarreeb,,5.3086468,45.8694001,90,540,
CCCM-SO1901-0014,Barwaqo,,Galgaduud,Dhuusamarreeb,,5.304693,45.8777568,49,294,
CCCM-SO1901-0015,Buhood,,Galgaduud,Dhuusamarreeb,,5.3048216,45.8981794,65,402,
CCCM-SO1901-0008,Caagan camp,,Galgaduud,Dhuusamarreeb,,5.5200885,46.3631708,100,600,
CCCM-SO1901-0048,Ceel Xaamud,,Galgaduud,Dhuusamarreeb,,5.524565,46.387035,389,2334,
CCCM-SO1901-0016,Celjiroow,,Galgaduud,Dhuusamarreeb,,5.3170434,45.9194611,53,318,
CCCM-SO1901-0017,Dabely,,Galgaduud,Dhuusamarreeb,,5.3371976,45.8802822,63,378,
CCCM-SO1901-0018,Dalab,,Galgaduud,Dhuusamarreeb,,5.3241154,45.8664194,116,696,
CCCM-SO1901-0019,Damanyo,,Galgaduud,Dhuusamarreeb,,5.2997292,45.8885621,245,1470,
CCCM-SO1901-0049,Dawacoley,,Galgaduud,Dhuusamarreeb,,5.5452572,46.380993,57,342,
CCCM-SO1901-0022,Dhegaweyne,,Galgaduud,Dhuusamarreeb,,5.3212719,45.8699619,73,438,
CCCM-SO1901-0023,Dulmi Diid,,Galgaduud,Dhuusamarreeb,,5.3228581,45.8621862,65,390,
CCCM-SO1901-0024,Faracade,,Galgaduud,Dhuusamarreeb,,5.3291783,45.8819827,130,780,
CCCM-SO1901-0025,Farey,,Galgaduud,Dhuusamarreeb,,5.3056004,45.8976162,75,450,
CCCM-SO1901-0026,Gaashaan,,Galgaduud,Dhuusamarreeb,,5.3272283,45.8512667,250,1500,
CCCM-SO1901-0027,Gaashanbig,,Galgaduud,Dhuusamarreeb,,5.3271207,45.8635786,75,450,
CCCM-SO1901-0029,Guleed,,Galgaduud,Dhuusamarreeb,,5.3216582,45.86181,200,1200,
CCCM-SO1901-0004,Hanaano,,Galgaduud,Dhuusamarreeb,,5.3081289,45.8708641,58,348,
CCCM-SO1901-0030,Harqabowe,,Galgaduud,Dhuusamarreeb,,5.3134121,45.9095646,55,330,
CCCM-SO1901-0031,Harwanag,,Galgaduud,Dhuusamarreeb,,5.2857285,45.8843578,67,402,
CCCM-SO1901-0005,Hayaan,,Galgaduud,Dhuusamarreeb,,5.3173466,45.917331,85,510,
CCCM-SO1901-0052,Hillaac Camp,,Galgaduud,Dhuusamarreeb,,5.3366841,45.8808592,65,390,
CCCM-SO1901-0007,Ilbir,,Galgaduud,Dhuusamarreeb,,5.3243417,45.86576,79,474,
CCCM-SO1901-0032,Istarlin,,Galgaduud,Dhuusamarreeb,,5.3207126,45.8884468,100,600,
CCCM-SO1901-0065,Jarerweyne,,Galgaduud,Dhuusamarreeb,,5.3070665,45.8612872,450,2700,
CCCM-SO1901-0061,Joolaal,,Galgaduud,Dhuusamarreeb,,5.3066454,45.8601762,51,306,
CCCM-SO1901-0033,Kabax Kabax,,Galgaduud,Dhuusamarreeb,,5.3251723,45.865326,100,600,
CCCM-SO1901-0034,Kadiijo,,Galgaduud,Dhuusamarreeb,,5.3038817,45.8973933,50,300,
CCCM-SO1901-0035,Kolleej,,Galgaduud,Dhuusamarreeb,,5.3035421,45.8904913,100,600,
CCCM-SO1901-0036,Koryeeri,,Galgaduud,Dhuusamarreeb,,5.3006357,45.8896034,141,846,
CCCM-SO1901-0009,Oog Camp,,Galgaduud,Dhuusamarreeb,,5.3295334,45.8821082,62,372,
CCCM-SO1901-0038,Qamar,,Galgaduud,Dhuusamarreeb,,5.3210657,45.8709208,87,512,
CCCM-SO1901-0006,Qaydley Camp,,Galgaduud,Dhuusamarreeb,,5.2852914,45.8676045,63,378,
CCCM-SO1901-0039,Qotiro,,Galgaduud,Dhuusamarreeb,,5.3203755,45.8950058,120,720,
CCCM-SO1901-0067,Quracle,,Galgaduud,Dhuusamarreeb,,5.3124183,45.86307,75,450,
CCCM-SO1901-0041,Saximo,,Galgaduud,Dhuusamarreeb,,5.303886,45.8885305,51,306,
CCCM-SO1901-0063,Shabeelle Camp,,Galgaduud,Dhuusamarreeb,,5.3134137,45.9097706,70,420,
CCCM-SO1901-0042,Siligle,,Galgaduud,Dhuusamarreeb,,5.2921406,45.8833538,75,480,
CCCM-SO1901-0043,Tusmo/Uryan,,Galgaduud,Dhuusamarreeb,,5.3074704,45.8619816,120,720,
CCCM-SO1901-0045,Ulo Dheer,,Galgaduud,Dhuusamarreeb,,5.3337668,45.8605615,118,708,
CCCM-SO1901-0046,Xagay,,Galgaduud,Dhuusamarreeb,,5.3253638,45.8633865,150,900,
CCCM-SO1901-0010,Xera Military,,Galgaduud,Dhuusamarreeb,,5.303519,45.8903624,105,630,
CCCM-SO2403-0018,Bakaley,,Bay,Diinsoor,,2.407549296341462,42.98728561097562,184,777,
CCCM-SO2403-0019,Baraaway,,Bay,Diinsoor,,2.395460955913979,42.97841781182796,132,807,
CCCM-SO2403-0013,Biile 2,,Bay,Diinsoor,,2.4151104664,42.97005963440001,124,609,
CCCM-SO2403-0020,Bisigleey ,,Bay,Diinsoor,,2.412649484180791,42.96850296553676,204,1158,
CCCM-SO2403-0001,Bulo Omaan,,Bay,Diinsoor,,2.411194078688525,42.96674035409835,141,722,
CCCM-SO2403-0021,Deg Gumur,,Bay,Diinsoor,,2.399247838636363,42.98363953522728,152,916,
CCCM-SO2403-0022,Deg Yarow ,,Bay,Diinsoor,,2.398453,42.97680328285715,94,604,
CCCM-SO2403-0023,Doodale,,Bay,Diinsoor,,2.399819784172663,42.98121541798562,92,711,
CCCM-SO2403-0024,Garasfuur,,Bay,Diinsoor,,2.418361393548386,42.98592040967742,73,345,
CCCM-SO2403-0025,Gurbaan,,Bay,Diinsoor,,2.40721485909091,42.96472806477274,79,450,
CCCM-SO2403-0026,Kam Eyla,,Bay,Diinsoor,nan,,,27,276,
CCCM-SO2403-0004,Kananax,,Bay,Diinsoor,,2.406972857142858,42.98309758701298,121,726,
CCCM-SO2403-0017,Lama Warood,,Bay,Diinsoor,,2.414530079729729,42.98834350675675,90,404,
CCCM-SO2403-0027,Mooro Masaakiin ,,Bay,Diinsoor,,2.416529366037735,42.96797399056603,113,623,
CCCM-SO2403-0028,Qardha,,Bay,Diinsoor,,2.409260483050847,42.96752196779661,188,1161,
CCCM-SO2403-0006,Qot Qot,,Bay,Diinsoor,,2.400536288181816,42.98483438272726,131,593,
CCCM-SO2403-0029,Raama Cadeey,,Bay,Diinsoor,,2.39660519,42.96738943333334,163,693,
CCCM-SO2403-0007,Ramadhabi,,Bay,Diinsoor,,2.415406478947369,42.98316451842106,106,628,
CCCM-SO2403-0014,Tawakal,,Bay,Diinsoor,,2.416693987654321,42.98164342469137,77,413,
CCCM-SO2403-0030,Tuulo Walun,,Bay,Diinsoor,,2.419278031578947,42.96788317192982,113,630,
CCCM-SO2403-0015,Waraaja,,Bay,Diinsoor,,2.399735932075472,42.98842811509436,161,957,
CCCM-SO2403-0031,Warabow,,Bay,Diinsoor,,2.415055723913044,42.98128387934783,61,557,
CCCM-SO2403-0032,Weel garas,,Bay,Diinsoor,,2.409052067901233,42.98490304197532,119,475,
CCCM-SO2403-0011,Yaqashid,,Bay,Diinsoor,,2.406741786153846,42.96604755692307,123,664,
CCCM-SO2605-0001,Kabasa,,Gedo,Doolow,,4.161620089830508,42.09508190338983,6603,41844,
CCCM-SO2605-0003,Kaxareey,,Gedo,Doolow,,4.1280916,42.0711615,3597,21458,
CCCM-SO2605-0004,Ladan,,Gedo,Doolow,,4.1541509,42.107522,3235,19410,
CCCM-SO2605-0002,Qansaxley,,Gedo,Doolow,,4.142556694968551,42.06347492264153,6413,38190,
CCCM-SO2605-0005,Qurdubey,,Gedo,Doolow,,4.18030166666666,42.1291533333333,3086,18516,
CCCM-SO1801-0001,Afarta Kaare,,Mudug,Gaalkacyo,Gaalkacyo · CA03_GN,6.7616,47.420872,145,870,
CCCM-SO1801-0121,Al amin ( Gas),,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.687544,47.434428,150,900,
CCCM-SO1801-0002,Al Nasiib 1,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6926727,47.4349311,192,1152,
CCCM-SO1801-0003,Alanley,,Mudug,Gaalkacyo,Gaalkacyo · CA03_GS,6.7236252,47.442074,615,3690,
CCCM-SO1801-0004,Alcadaala,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6935282,47.4350472,310,1860,
CCCM-SO1801-0005,Alkharash,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GS,6.716768,47.417335,200,1200,
CCCM-SO1801-0006,Alla'Aamin 1,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.84863,47.42652,300,1800,
CCCM-SO1801-0007,Alla'Aamin 2,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.847197,47.424776,230,1380,
CCCM-SO1801-0008,Arafat,,Mudug,Gaalkacyo,Gaalkacyo · CA03_GS,6.7307227,47.4347028,282,1692,
CCCM-SO1801-0009,Ayah,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GN,6.81027,47.391328,300,1800,
CCCM-SO1801-0011,Baantu 2,,Mudug,Gaalkacyo,Gaalkacyo · CA03_GS,6.756315,47.437857,100,600,
CCCM-SO1801-0100,Baantu 3,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.7641356,47.4338741,70,420,
CCCM-SO1801-0101,Baay Iyo Bakool,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6917325,47.4405924,70,420,
CCCM-SO1801-0012,Badbaado,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6882969,47.4353169,110,660,
CCCM-SO1801-0013,Bakool Sare,,Mudug,Gaalkacyo,Gaalkacyo · CA03_GN,6.773376,47.403879,88,528,
CCCM-SO1801-0102,Bardaale,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6997308,47.4289731,192,1152,
CCCM-SO1801-0103,Bari Mudug,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.7620938,47.4451317,220,1320,
CCCM-SO1801-0015,Baxsan 1,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.764857,47.4445836,120,720,
CCCM-SO1801-0016,Baxsan 2,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.7665033,47.4331017,210,1260,
CCCM-SO1801-0104,Bulojawan 1,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6932167,47.4380138,125,750,
CCCM-SO1801-0105,Bulojawan 2,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6932167,47.43801,280,1680,
CCCM-SO1801-0019,Buulo Agoon,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.848638,47.42647,210,1260,
CCCM-SO1801-0020,Buulo Ajuuran,,Mudug,Gaalkacyo,Gaalkacyo · CA02_GS,6.6928759,47.4340912,182,1092,
CCCM-SO1801-0106,Buulo Ayaan,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GS,6.74491,47.426975,80,480,
CCCM-SO1801-0118,Buulo Bacleey,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.768609,47.435055,795,4770,
CCCM-SO1801-0022,Buulo Bidaar,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.765035,47.442223,400,2400,
CCCM-SO1801-0023,Buulo Bishaaro,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GN,6.760461,47.4494176,270,1620,
CCCM-SO1801-0024,Buulo Kontrool,,Mudug,Gaalkacyo,Gaalkacyo · CA01_GS,6.762289,47.426272,1000,5000,
CCCM-SO1801-0025,Buulonooto,,Mudug,Gaalkacyo,Gaalkacyo · CA03_GS,6.7528514,47.4485004,170,1020,
